TIPUS_VIA,CARRER,CODI_ENS,NOM_ENS
CARRER,VENEÇUELA,"820550006",Ajuntament de Sant Cugat del Vallès
CARRER,VENTURA GASSOL,"820550006",Ajuntament de Sant Cugat del Vallès
PASSATGE,VERDAGUER,"820550006",Ajuntament de Sant Cugat del Vallès
CARRER,VERDAGUER,"820550006",Ajuntament de Sant Cugat del Vallès
CARRER,VERDI,"820550006",Ajuntament de Sant Cugat del Vallès
PASSEIG,VERDUM,"820550006",Ajuntament de Sant Cugat del Vallès
PLAÇA,VEREMA,"820550006",Ajuntament de Sant Cugat del Vallès
AVINGUDA,VERGE DE MONTSERRAT,"820550006",Ajuntament de Sant Cugat del Vallès
CARRER,VERONICA,"820550006",Ajuntament de Sant Cugat del Vallès
PASSATGE,VERONICA,"820550006",Ajuntament de Sant Cugat del Vallès
PLAÇA,VI,"820550006",Ajuntament de Sant Cugat del Vallès
AVINGUDA,VIA AUGUSTA,"820550006",Ajuntament de Sant Cugat del Vallès
CARRER,VIC,"820550006",Ajuntament de Sant Cugat del Vallès
CARRER,VICENS I VIVES,"820550006",Ajuntament de Sant Cugat del Vallès
CARRER,VICENTA MORENO,"820550006",Ajuntament de Sant Cugat del Vallès
PLAÇA,VICTOR BALAGUER,"820550006",Ajuntament de Sant Cugat del Vallès
CARRER,VICTOR CATALA,"820550006",Ajuntament de Sant Cugat del Vallès
CARRER,VICTOR HUGO,"820550006",Ajuntament de Sant Cugat del Vallès
PLAÇA,VICTORIA DELS ANGELS,"820550006",Ajuntament de Sant Cugat del Vallès
CARRER,VIGO,"820550006",Ajuntament de Sant Cugat del Vallès
PLAÇA,VILA,"820550006",Ajuntament de Sant Cugat del Vallès
CARRER,VILAFRANCA,"820550006",Ajuntament de Sant Cugat del Vallès
CARRER,VILASECA,"820550006",Ajuntament de Sant Cugat del Vallès
CARRER,VILLA,"820550006",Ajuntament de Sant Cugat del Vallès
AVINGUDA,VILLADELPRAT,"820550006",Ajuntament de Sant Cugat del Vallès
CARRER,VIMETERA,"820550006",Ajuntament de Sant Cugat del Vallès
PLAÇA,VINYA,"820550006",Ajuntament de Sant Cugat del Vallès
CARRER,VIÑOLAS,"820550006",Ajuntament de Sant Cugat del Vallès
CARRER,VIOLETES,"820550006",Ajuntament de Sant Cugat del Vallès
CARRER,VISTA ALEGRE,"820550006",Ajuntament de Sant Cugat del Vallès
CARRER,VISTA RICA,"820550006",Ajuntament de Sant Cugat del Vallès
CARRER,VITORIA,"820550006",Ajuntament de Sant Cugat del Vallès
CARRER,VOLCA,"820550006",Ajuntament de Sant Cugat del Vallès
PASSEIG,VOLTOR,"820550006",Ajuntament de Sant Cugat del Vallès
PASSATGE,XALET DE JOSEPA NEGRE,"820550006",Ajuntament de Sant Cugat del Vallès
PASSEIG,XAVIER AZQUETA,"820550006",Ajuntament de Sant Cugat del Vallès
PLAÇA,XAVIER CUGAT,"820550006",Ajuntament de Sant Cugat del Vallès
CARRER,XERRIC,"820550006",Ajuntament de Sant Cugat del Vallès
PLAÇA,XIC,"820550006",Ajuntament de Sant Cugat del Vallès
PASSEIG,XIPRER,"820550006",Ajuntament de Sant Cugat del Vallès
CARRER,XORIGUER,"820550006",Ajuntament de Sant Cugat del Vallès
